ambulance_id,seconds_worked
0,24025
1,30741
2,17822
3,33768
4,24828
5,15358
6,5881
7,16528
8,21719
9,6024
10,21386
11,14202
12,19372
13,24893
14,26044
15,16999
16,10582
17,13065
18,5157
19,12852
20,21368
21,24002
22,28031
23,26880
24,27845
25,24476
26,26767
27,30753
28,25820
29,28546
30,26777
31,36628
32,35010
33,36014
34,34778
35,24857
36,13760
37,22883
38,36382
39,10092
40,3797
41,5420
42,16054
43,18914
44,7749
