ambulance_id,seconds_worked
0,15118
1,0
2,15466
3,4580
4,17565
5,31024
6,9534
7,10649
8,28098
9,26067
10,22103
11,20236
12,19212
13,22159
14,32591
15,7617
16,18914
17,9417
18,13825
19,30094
20,29257
21,34695
22,27848
23,21843
24,23454
25,27345
26,16802
27,29029
28,30911
29,14912
30,28770
31,15152
32,18746
33,8276
34,21011
35,23449
36,25293
37,17172
38,16173
39,30916
40,24673
41,27659
42,22901
43,31196
44,20308
