ambulance_id,seconds_worked
0,24011
1,26549
2,31114
3,24174
4,10992
5,2666
6,15893
7,22248
8,23137
9,8260
10,18605
11,20766
12,21867
13,12709
14,9520
15,30484
16,17936
17,9657
18,21083
19,27110
20,24913
21,24981
22,33253
23,27718
24,29550
25,24919
26,36688
27,38669
28,30088
29,21367
30,19588
31,20705
32,20085
33,14948
34,20222
35,16886
36,26055
37,25610
38,28385
39,10241
40,26042
41,26702
42,38058
43,37288
44,19642
