ambulance_id,seconds_worked
0,10807
1,11919
2,17969
3,22537
4,12579
5,20043
6,5192
7,3595
8,6928
9,24445
10,19739
11,18462
12,25435
13,24167
14,15589
15,7775
16,4337
17,13041
18,27092
19,29744
20,23443
21,31345
22,27974
23,26702
24,30131
25,20467
26,30082
27,33780
28,33475
29,32946
30,28714
31,20814
32,25562
33,13829
34,20914
35,24282
36,27765
37,27551
38,23707
39,18475
40,25581
41,29082
42,28543
43,32541
44,26300
