ambulance_id,seconds_worked
0,43385
1,49865
2,42507
3,47403
4,50163
5,45692
6,44843
7,52980
8,44902
9,50982
10,39794
11,50719
12,52652
13,45512
14,45313
15,47768
16,51678
17,47022
18,45060
19,57957
20,46388
21,48327
22,38784
23,49331
24,44701
25,47272
26,42858
27,46680
28,44963
29,46878
30,45597
31,47053
32,52001
33,49655
34,44379
35,47549
36,55739
37,53872
38,44022
39,42461
40,44479
41,47233
42,50436
43,53350
44,48978
