ambulance_id,seconds_worked
0,42148
1,52163
2,42645
3,44973
4,44086
5,51824
6,42804
7,55491
8,45413
9,41750
10,43635
11,47367
12,47384
13,41204
14,43966
15,48706
16,45229
17,44657
18,48730
19,52440
20,48021
21,39356
22,39463
23,44809
24,41596
25,40204
26,40057
27,40470
28,41016
29,38514
30,46233
31,45820
32,44594
33,47643
34,37772
35,46880
36,42517
37,48672
38,43935
39,49330
40,37454
41,37239
42,49406
43,49472
44,40590
