ambulance_id,seconds_worked
0,33611
1,30595
2,38439
3,40743
4,30503
5,34158
6,18451
7,16683
8,10271
9,13968
10,19320
11,38088
12,27780
13,35968
14,22428
15,21842
16,23164
17,15113
18,33044
19,21370
20,31581
21,31883
22,39254
23,35868
24,35572
25,24712
26,41009
27,30873
28,29413
29,39172
30,34132
31,41074
32,37850
33,30031
34,32432
35,18998
36,30457
37,39717
38,28676
39,18814
40,23852
41,12349
42,46506
43,35521
44,33979
