ambulance_id,seconds_worked
0,25362
1,25544
2,34584
3,33914
4,38947
5,34293
6,33105
7,20379
8,13615
9,36466
10,26771
11,31005
12,27916
13,32985
14,33433
15,27506
16,36684
17,32649
18,32997
19,32601
20,33796
21,31136
22,33468
23,37255
24,35519
25,33827
26,36455
27,38346
28,40721
29,33560
30,28257
31,45032
32,43304
33,42465
34,39888
35,28814
36,28969
37,31790
38,22329
39,22077
40,34078
41,16776
42,29923
43,34022
44,37423
