ambulance_id,seconds_worked
0,42301
1,53835
2,40445
3,48991
4,51172
5,54630
6,45652
7,46210
8,47672
9,47263
10,39514
11,44069
12,53700
13,49952
14,49253
15,51942
16,49526
17,53625
18,40891
19,49638
20,46570
21,42449
22,42352
23,50709
24,44969
25,34912
26,37370
27,44575
28,46643
29,47287
30,44163
31,39562
32,42280
33,49943
34,43069
35,47033
36,48512
37,48056
38,54599
39,50878
40,40978
41,50134
42,53941
43,52333
44,50833
