ambulance_id,seconds_worked
0,35774
1,44598
2,36181
3,39215
4,22317
5,12568
6,16481
7,32125
8,26327
9,32877
10,36013
11,36698
12,35863
13,37439
14,28005
15,33794
16,29432
17,35336
18,41229
19,32228
20,28455
21,30087
22,28848
23,33746
24,29051
25,31857
26,34062
27,25147
28,30590
29,23820
30,31991
31,40665
32,43071
33,27796
34,29507
35,34739
36,21021
37,22656
38,31810
39,39839
40,29844
41,31352
42,32994
43,34183
44,29461
