ambulance_id,seconds_worked
0,43147
1,43365
2,37375
3,32084
4,39873
5,42692
6,37459
7,32576
8,39371
9,38989
10,34293
11,34278
12,42993
13,42393
14,34640
15,43315
16,30398
17,30470
18,34851
19,23191
20,25943
21,30432
22,30758
23,37167
24,33715
25,35161
26,29433
27,31497
28,38726
29,32263
30,32142
31,21707
32,36826
33,32196
34,35700
35,38735
36,40809
37,44744
38,40047
39,40119
40,31061
41,44890
42,40536
43,26998
44,20004
