ambulance_id,seconds_worked
0,32503
1,39011
2,42837
3,30924
4,45091
5,38060
6,37333
7,39574
8,39370
9,36331
10,35778
11,41663
12,38337
13,36562
14,35623
15,48197
16,33667
17,34578
18,41559
19,22504
20,36815
21,34740
22,31489
23,34041
24,37910
25,33848
26,32993
27,37732
28,36301
29,33459
30,32590
31,37567
32,24748
33,40937
34,33075
35,34949
36,36638
37,35686
38,44448
39,34859
40,29853
41,29870
42,50957
43,41881
44,33099
