ambulance_id,seconds_worked
0,20496
1,11950
2,29145
3,14772
4,22306
5,29796
6,18052
7,19691
8,8902
9,27714
10,3077
11,28099
12,15348
13,20148
14,18870
15,19837
16,7806
17,14211
18,10619
19,11929
20,22148
21,32577
22,29809
23,17324
24,23119
25,20382
26,29347
27,23646
28,33087
29,34144
30,34477
31,42960
32,32002
33,31393
34,29422
35,36945
36,9447
37,26137
38,16922
39,7000
40,17483
41,5793
42,12547
43,19243
44,15682
