ambulance_id,seconds_worked
0,11214
1,21196
2,33540
3,13843
4,31285
5,17918
6,12694
7,19554
8,9117
9,20163
10,11764
11,28199
12,31185
13,30595
14,31825
15,7836
16,14479
17,10461
18,9218
19,13880
20,26329
21,27184
22,24670
23,29034
24,23657
25,24219
26,24440
27,32647
28,34840
29,19992
30,26980
31,32439
32,35155
33,34973
34,34427
35,21511
36,22020
37,19528
38,19929
39,4628
40,20021
41,8892
42,22022
43,7261
44,18343
