ambulance_id,seconds_worked
0,23654
1,20144
2,26907
3,35975
4,21250
5,18120
6,3218
7,15791
8,18498
9,5972
10,12365
11,25030
12,17277
13,24629
14,29066
15,7870
16,19430
17,10049
18,15276
19,8199
20,28123
21,26315
22,25928
23,25846
24,24256
25,20744
26,25114
27,29124
28,35911
29,31941
30,22436
31,35617
32,39396
33,30221
34,35419
35,33755
36,36954
37,19774
38,13651
39,11824
40,4951
41,10555
42,14198
43,14485
44,13980
