ambulance_id,seconds_worked
0,27964
1,25296
2,14816
3,30745
4,38261
5,18158
6,3207
7,17955
8,16390
9,11708
10,15740
11,11583
12,20406
13,23923
14,21947
15,12615
16,15057
17,11925
18,4911
19,14216
20,16631
21,25714
22,29914
23,20991
24,27362
25,27198
26,21162
27,27873
28,32549
29,24239
30,26752
31,33638
32,38451
33,40302
34,38596
35,29439
36,27982
37,28030
38,21272
39,10372
40,5095
41,3796
42,18249
43,17099
44,7286
