ambulance_id,seconds_worked
0,37413
1,43866
2,42435
3,32662
4,49337
5,39487
6,35898
7,40191
8,35599
9,34232
10,34458
11,32740
12,29174
13,32865
14,23259
15,31158
16,38002
17,39578
18,24905
19,42175
20,23306
21,32966
22,29021
23,41417
24,30400
25,25528
26,36104
27,34471
28,23823
29,27455
30,39003
31,32161
32,31623
33,20643
34,30685
35,34354
36,34182
37,30287
38,39635
39,45624
40,33677
41,35487
42,51318
43,40595
44,35486
