ambulance_id,seconds_worked
0,33862
1,46890
2,42005
3,31068
4,36665
5,37899
6,36576
7,36790
8,30438
9,29261
10,45296
11,37523
12,22511
13,33982
14,32844
15,41718
16,32284
17,41511
18,25816
19,38548
20,22676
21,26285
22,39817
23,35462
24,35216
25,28353
26,25295
27,29847
28,27507
29,27982
30,26663
31,31303
32,33924
33,36108
34,25366
35,35636
36,38566
37,41834
38,34475
39,28047
40,34107
41,34826
42,45856
43,47278
44,41889
