ambulance_id,seconds_worked
0,33814
1,23298
2,37281
3,38568
4,37220
5,27403
6,24758
7,16716
8,12917
9,20386
10,25230
11,26714
12,27162
13,39410
14,27335
15,26230
16,27952
17,22908
18,34155
19,14086
20,35958
21,34305
22,29359
23,32887
24,24719
25,27595
26,36321
27,41424
28,39095
29,34645
30,26631
31,33497
32,38299
33,35419
34,33644
35,28505
36,29907
37,30400
38,26264
39,20579
40,19778
41,17902
42,34093
43,37856
44,42000
