ambulance_id,seconds_worked
0,23943
1,24826
2,37537
3,24676
4,18247
5,15335
6,5887
7,18506
8,15950
9,5999
10,21503
11,15844
12,19380
13,21049
14,31242
15,10655
16,17122
17,3849
18,10437
19,16784
20,21241
21,21749
22,32174
23,22483
24,14922
25,27369
26,30986
27,27315
28,36656
29,31772
30,25560
31,39987
32,36177
33,36003
34,33010
35,29485
36,34118
37,15603
38,9895
39,7614
40,8443
41,5075
42,19425
43,17376
44,3813
