ambulance_id,seconds_worked
0,26181
1,26910
2,23533
3,13450
4,6219
5,27515
6,18136
7,19186
8,26101
9,13146
10,34606
11,15843
12,10467
13,11760
14,25937
15,21218
16,17718
17,26932
18,30585
19,22951
20,34603
21,34898
22,15375
23,27771
24,28249
25,30232
26,18238
27,8521
28,20611
29,29943
30,29210
31,17660
32,19800
33,14776
34,24473
35,22246
36,18369
37,22582
38,20464
39,36873
40,28116
41,16107
42,30923
43,31400
44,24611
