ambulance_id,seconds_worked
0,30670
1,38625
2,37891
3,40535
4,33295
5,39632
6,37213
7,31215
8,28501
9,23004
10,37390
11,33010
12,38226
13,39592
14,26991
15,36271
16,34122
17,41762
18,31855
19,27271
20,27427
21,27763
22,32792
23,34889
24,26900
25,31351
26,35129
27,33552
28,32858
29,35886
30,27908
31,37983
32,27723
33,33035
34,35670
35,40399
36,36893
37,33842
38,42835
39,40932
40,33917
41,32140
42,35812
43,42427
44,30105
