ambulance_id,seconds_worked
0,6917
1,25499
2,17829
3,25153
4,8198
5,0
6,8273
7,30470
8,14345
9,27668
10,4761
11,22900
12,20138
13,25451
14,27125
15,17943
16,13010
17,18371
18,12519
19,11847
20,32689
21,24317
22,22917
23,25686
24,24719
25,28469
26,26414
27,29522
28,32682
29,35480
30,27064
31,24061
32,26182
33,29830
34,25546
35,18149
36,21503
37,20049
38,16307
39,11017
40,9995
41,19507
42,13279
43,17209
44,15878
