ambulance_id,seconds_worked
0,42377
1,45255
2,31259
3,47277
4,44697
5,52887
6,33467
7,37769
8,31690
9,28611
10,27194
11,43991
12,32354
13,32680
14,27991
15,25101
16,38135
17,22039
18,39153
19,41826
20,25068
21,41669
22,33388
23,31016
24,30981
25,35288
26,33083
27,27738
28,45578
29,32219
30,25726
31,24540
32,20214
33,37498
34,33087
35,37262
36,40683
37,32105
38,34255
39,35646
40,27560
41,18353
42,29525
43,39515
44,31738
