ambulance_id,seconds_worked
0,23667
1,0
2,28790
3,24947
4,10300
5,8108
6,9506
7,29927
8,16256
9,18139
10,9458
11,15715
12,14037
13,13289
14,21081
15,5383
16,25870
17,14948
18,14204
19,14823
20,33470
21,19660
22,21857
23,32554
24,23813
25,31974
26,24058
27,24283
28,24741
29,24006
30,36404
31,28859
32,26800
33,27867
34,23708
35,22608
36,17798
37,30375
38,16313
39,11717
40,12317
41,16315
42,8283
43,21134
44,16558
