ambulance_id,seconds_worked
0,32324
1,27168
2,15795
3,13982
4,31081
5,16328
6,23801
7,22884
8,20726
9,12604
10,20966
11,17088
12,16782
13,16481
14,23364
15,19293
16,21183
17,13224
18,18931
19,18095
20,21728
21,22927
22,19131
23,19216
24,20395
25,23600
26,20161
27,16626
28,24589
29,25655
30,19725
31,27639
32,28682
33,16030
34,17300
35,15751
36,8270
37,26281
38,19774
39,16267
40,12939
41,8398
42,30087
43,19098
44,25243
