ambulance_id,seconds_worked
0,16430
1,32207
2,21575
3,15140
4,13163
5,8242
6,9668
7,23937
8,22335
9,25923
10,7984
11,22673
12,24726
13,16979
14,12965
15,14098
16,22032
17,14344
18,7454
19,16737
20,30572
21,28202
22,18911
23,23697
24,20423
25,29784
26,21968
27,28050
28,24890
29,25117
30,30248
31,28235
32,34468
33,28048
34,36255
35,19737
36,20410
37,19796
38,20855
39,9595
40,17741
41,13666
42,20085
43,19037
44,7521
