ambulance_id,seconds_worked
0,17213
1,8551
2,23339
3,7968
4,7287
5,8236
6,15081
7,24805
8,1819
9,14508
10,11542
11,19397
12,12350
13,13465
14,21784
15,9776
16,28511
17,35737
18,26513
19,31002
20,23356
21,27187
22,25688
23,23470
24,23110
25,28328
26,25224
27,31198
28,18898
29,26450
30,21445
31,11431
32,19524
33,15928
34,15913
35,21320
36,20817
37,18310
38,19343
39,31401
40,23877
41,27186
42,24309
43,31091
44,27041
