ambulance_id,seconds_worked
0,25168
1,33901
2,16132
3,25641
4,17294
5,34382
6,25242
7,27417
8,28792
9,10637
10,22275
11,11838
12,32368
13,32171
14,18328
15,26855
16,23145
17,19952
18,23370
19,27150
20,33231
21,19611
22,26955
23,20792
24,26168
25,31403
26,28773
27,29508
28,26816
29,18180
30,28192
31,28648
32,27011
33,13578
34,31737
35,20967
36,28486
37,23636
38,19270
39,14365
40,19543
41,18439
42,16367
43,17083
44,31187
