ambulance_id,seconds_worked
0,7468
1,17980
2,0
3,15752
4,11660
5,26364
6,7322
7,16156
8,30631
9,17054
10,5167
11,19206
12,18898
13,9289
14,20585
15,16394
16,15746
17,31339
18,30384
19,21752
20,22219
21,25972
22,23195
23,28711
24,21926
25,20742
26,25639
27,31135
28,26403
29,34886
30,14521
31,19815
32,15431
33,17107
34,20375
35,11125
36,18601
37,15324
38,11265
39,21995
40,26177
41,20757
42,30796
43,31182
44,35813
