ambulance_id,seconds_worked
0,40632
1,38518
2,38682
3,38773
4,19385
5,22829
6,26866
7,31794
8,32904
9,26777
10,32203
11,24748
12,26679
13,29888
14,33974
15,29360
16,29085
17,27458
18,29721
19,24142
20,28607
21,31737
22,22626
23,28151
24,38444
25,28206
26,29812
27,23669
28,24023
29,28153
30,32075
31,34493
32,35539
33,30146
34,29671
35,40493
36,21219
37,29579
38,22568
39,34777
40,36762
41,38656
42,36431
43,38690
44,36485
