ambulance_id,seconds_worked
0,25648
1,26047
2,21882
3,40520
4,39298
5,37540
6,34339
7,21896
8,31427
9,24131
10,19208
11,21378
12,15417
13,31546
14,29481
15,37028
16,36955
17,32101
18,35017
19,36040
20,32026
21,41515
22,43216
23,37699
24,38156
25,42648
26,38947
27,32673
28,36936
29,46685
30,43848
31,42251
32,33209
33,38341
34,39059
35,33812
36,33430
37,33735
38,41112
39,35498
40,38654
41,32429
42,35096
43,46929
44,39899
