ambulance_id,seconds_worked
0,30826
1,29382
2,35823
3,34927
4,38347
5,33735
6,37849
7,26562
8,22921
9,31742
10,28675
11,31565
12,22033
13,34171
14,31757
15,36794
16,29865
17,37087
18,31915
19,30770
20,38227
21,36506
22,30010
23,36797
24,32100
25,30574
26,45114
27,36094
28,36849
29,34414
30,32853
31,41955
32,38190
33,29831
34,32507
35,33515
36,34281
37,25966
38,24333
39,22080
40,20850
41,30345
42,45491
43,30374
44,35264
