ambulance_id,seconds_worked
0,43825
1,27212
2,40565
3,37913
4,25793
5,19839
6,26414
7,26130
8,24061
9,17934
10,32764
11,34292
12,36005
13,24994
14,35587
15,28289
16,21754
17,34311
18,30672
19,35592
20,35376
21,37551
22,41450
23,39259
24,35472
25,31630
26,33252
27,43923
28,34500
29,34033
30,38075
31,32236
32,39169
33,29138
34,41796
35,39824
36,37729
37,34738
38,37913
39,31565
40,28377
41,30648
42,33891
43,37005
44,40714
