ambulance_id,seconds_worked
0,41191
1,40954
2,41648
3,22992
4,20068
5,33514
6,21787
7,27174
8,32438
9,23320
10,27953
11,34437
12,31535
13,32188
14,25609
15,37577
16,29748
17,30401
18,22609
19,32359
20,27098
21,34488
22,30611
23,31993
24,36688
25,31086
26,27158
27,36484
28,27768
29,24791
30,26676
31,29396
32,33359
33,38261
34,26126
35,25624
36,27895
37,36544
38,36579
39,28480
40,37991
41,39156
42,40039
43,42242
44,33173
