ambulance_id,seconds_worked
0,33593
1,33958
2,37009
3,30977
4,34146
5,36469
6,25913
7,10255
8,18555
9,23874
10,15444
11,32648
12,27667
13,33780
14,29002
15,28732
16,34585
17,38169
18,41166
19,38426
20,30349
21,26700
22,28129
23,27894
24,38384
25,43772
26,35797
27,32913
28,33532
29,34908
30,25877
31,24969
32,25184
33,34701
34,40188
35,30466
36,24204
37,32515
38,26068
39,39309
40,31114
41,27862
42,36050
43,36237
44,37232
