ambulance_id,seconds_worked
0,35691
1,30270
2,40515
3,26143
4,25514
5,18442
6,30494
7,21557
8,30638
9,25601
10,34973
11,30022
12,27549
13,35076
14,37658
15,32138
16,38459
17,34443
18,35514
19,33294
20,39010
21,29674
22,39971
23,39807
24,37084
25,34704
26,44362
27,37658
28,39160
29,32292
30,26956
31,38702
32,41168
33,33008
34,35135
35,39423
36,32534
37,29259
38,36606
39,36948
40,33824
41,43715
42,42631
