ambulance_id,seconds_worked
0,38904
1,39847
2,40105
3,40070
4,35096
5,32722
6,27762
7,35299
8,33178
9,20551
10,31934
11,30613
12,36593
13,43039
14,29320
15,36544
16,38393
17,23475
18,26505
19,38012
20,34781
21,33918
22,35515
23,31452
24,33693
25,28546
26,37300
27,34056
28,25024
29,26975
30,29513
31,28679
32,24855
33,33414
34,45908
35,31682
36,33752
37,32461
38,27050
39,29982
40,36132
41,34263
42,37393
43,38136
44,30421
