ambulance_id,seconds_worked
0,27474
1,22731
2,18268
3,11394
4,0
5,18586
6,23319
7,12250
8,15437
9,11073
10,1818
11,22066
12,19529
13,27387
14,19282
15,17980
16,24130
17,17465
18,29737
19,32436
20,24562
21,23554
22,35449
23,30214
24,25655
25,25688
26,29360
27,27792
28,27256
29,22056
30,28819
31,6058
32,13956
33,12226
34,15399
35,18992
36,13381
37,25496
38,27910
39,27129
40,24917
41,28218
42,32428
43,21788
44,19261
