ambulance_id,seconds_worked
0,16796
1,21995
2,20588
3,29195
4,17749
5,11016
6,16639
7,18185
8,18610
9,18711
10,11104
11,20832
12,19449
13,27072
14,9858
15,12645
16,27879
17,12111
18,11313
19,25585
20,26048
21,33973
22,33155
23,27805
24,27603
25,27743
26,21272
27,36860
28,39236
29,30068
30,27949
31,16851
32,14458
33,12817
34,18612
35,18040
36,19672
37,26989
38,30583
39,26153
40,21252
41,29662
42,34421
43,33477
44,27933
