ambulance_id,seconds_worked
0,24622
1,0
2,25686
3,1930
4,24943
5,16061
6,20497
7,13393
8,7494
9,22377
10,26350
11,21843
12,23219
13,13190
14,18506
15,24295
16,26588
17,29657
18,30755
19,25043
20,34083
21,28254
22,29141
23,28015
24,27514
25,13715
26,23043
27,17269
28,22639
29,16671
30,16356
31,18120
32,17121
33,24061
34,20191
35,26953
36,23860
37,21688
38,17741
39,29919
40,23127
41,35270
42,30541
43,25408
44,21209
