ambulance_id,seconds_worked
0,38110
1,28791
2,43636
3,34328
4,30431
5,37232
6,27594
7,24731
8,16529
9,24739
10,27977
11,37980
12,31523
13,26806
14,25070
15,27548
16,27075
17,33190
18,40314
19,37343
20,40943
21,43434
22,36746
23,30794
24,38825
25,36519
26,37207
27,32817
28,33348
29,26699
30,29945
31,28136
32,36756
33,41528
34,28164
35,33208
36,25821
37,40464
38,27516
39,29623
40,39281
41,31971
42,37443
43,44514
44,37852
