ambulance_id,seconds_worked
0,7673
1,18065
2,23401
3,7937
4,15773
5,0
6,23136
7,17704
8,10891
9,13479
10,11427
11,22048
12,18209
13,16919
14,17930
15,16860
16,14241
17,19569
18,13523
19,34349
20,30556
21,28099
22,29049
23,17409
24,22663
25,33301
26,28101
27,29155
28,19179
29,25086
30,14355
31,13466
32,28810
33,24486
34,33093
35,18811
36,19188
37,24850
38,34198
39,34749
40,33919
41,21703
42,13583
43,24320
44,21939
