ambulance_id,seconds_worked
0,23818
1,20206
2,35343
3,16913
4,14715
5,24742
6,20131
7,18520
8,12454
9,6010
10,2282
11,24747
12,17062
13,10608
14,9947
15,12951
16,31051
17,29252
18,30293
19,22021
20,23300
21,21583
22,25611
23,19571
24,36237
25,33148
26,35504
27,30861
28,22359
29,26146
30,25868
31,7720
32,15015
33,9872
34,16334
35,16454
36,19974
37,17594
38,13983
39,22052
40,35574
41,21877
42,23252
43,27902
44,37832
