ambulance_id,seconds_worked
0,31878
1,20952
2,36573
3,25844
4,15792
5,18563
6,11622
7,575
8,21137
9,18468
10,18011
11,22711
12,13031
13,10096
14,25929
15,26630
16,23233
17,29619
18,26771
19,27772
20,21264
21,35157
22,27831
23,30505
24,25517
25,26234
26,27090
27,24447
28,26158
29,13909
30,12940
31,23855
32,15024
33,20317
34,18660
35,17486
36,27715
37,16316
38,27752
39,13084
40,17540
41,35859
42,35737
