ambulance_id,seconds_worked
0,23814
1,20206
2,33741
3,13788
4,16064
5,18519
6,10841
7,6012
8,12440
9,31148
10,20167
11,13841
12,27721
13,28856
14,33437
15,30950
16,32279
17,27710
18,21597
19,28196
20,17994
21,39302
22,36786
23,17833
24,18484
25,29300
26,11587
27,4631
28,0
29,0
30,16961
31,5940
32,5690
33,4492
34,13046
35,31142
36,19377
37,31311
38,31773
39,23333
40,21680
41,43190
42,22715
43,35682
44,32592
45,26245
