ambulance_id,seconds_worked
0,34713
1,23251
2,32893
3,20549
4,22105
5,30000
6,28829
7,30513
8,22507
9,27677
10,23888
11,24102
12,25022
13,35752
14,26638
15,28786
16,39673
17,26545
18,33999
19,35490
20,39491
21,36889
22,15139
23,28885
24,17830
25,32540
26,27968
27,18075
28,19651
29,21492
30,21902
31,13560
32,22584
33,21270
34,24886
35,23425
36,31865
37,16992
38,11173
39,25002
40,16916
41,8985
42,22095
43,19280
44,21523
