ambulance_id,seconds_worked
0,23834
1,20058
2,26476
3,27727
4,34898
5,3158
6,29413
7,19543
8,18332
9,11252
10,6965
11,21879
12,23983
13,24260
14,15145
15,7877
16,19674
17,17628
18,9201
19,11627
20,26743
21,25331
22,27806
23,22032
24,25556
25,22314
26,29620
27,24226
28,34661
29,27130
30,26449
31,39939
32,36744
33,36912
34,30760
35,33082
36,24444
37,25909
38,18036
39,8023
40,9897
41,11250
42,22133
43,13877
44,4431
