ambulance_id,seconds_worked
0,24019
1,20201
2,33983
3,26699
4,21724
5,0
6,5841
7,7112
8,18435
9,8816
10,11684
11,6942
12,26837
13,30842
14,12664
15,9407
16,7416
17,9216
18,8830
19,26159
20,27859
21,26289
22,29975
23,30425
24,29386
25,30625
26,23877
27,34657
28,40560
29,33626
30,28890
31,12441
32,14332
33,22579
34,16006
35,20143
36,22228
37,15570
38,31490
39,29979
40,23566
41,25144
42,34675
43,33285
44,32694
